bldg_id,in.representative_income,in.sqft..ft2,in.bedrooms,in.cec_climate_zone,in.city,in.clothes_washer,in.clothes_washer_presence,in.door_area,in.geometry_floor_area,in.geometry_floor_area_bin,in.geometry_stories,in.geometry_stories_low_rise,in.heating_fuel,in.hot_water_distribution,in.vacancy_status,in.usage_level,in.water_heater_efficiency,in.water_heater_fuel,in.water_heater_in_unit,in.water_heater_location,in.utility_bill_electricity_marginal_rates,in.utility_bill_fuel_oil_marginal_rates,in.utility_bill_natural_gas_fixed_charges,in.utility_bill_natural_gas_marginal_rates,out.emissions_reduction.total.aer_mid_case_avg..co2e_kg
193337,322393.0,1228.0,2,3,5.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,930.6173218342
194297,337896.0,5587.0,5,3,3.0,1.0,1.0,20.0,,,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1251.4295973641
194525,83238.0,872.0,2,3,0.0,1.0,1.0,20.0,874.5,749.5,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,146.5919821366
196263,181519.0,7414.0,4,3,0.0,1.0,1.0,20.0,,,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,467.4768324457
196756,281351.0,2678.0,3,3,2.0,2.0,1.0,20.0,2749.5,3249.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,2469.1436738661
196776,175064.0,1228.0,4,3,5.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,841.0101491407
197168,17535.0,3310.0,5,3,2.0,2.0,1.0,20.0,3499.5,3249.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,1131.8853282506
197477,510568.0,2678.0,4,4,5.0,1.0,1.0,20.0,2749.5,3249.5,2,2,2.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1184.9148122273
197844,82125.0,1138.0,2,3,5.0,0.0,0.0,20.0,1249.5,749.5,21,4,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,680.1844384335
198085,305836.0,1698.0,3,3,3.0,2.0,1.0,20.0,1749.5,1999.5,1,1,1.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,999.223167796701
198735,107271.0,2678.0,3,3,1.0,2.0,1.0,20.0,2749.5,3249.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,659.1921835499
198762,189083.0,854.0,1,3,5.0,0.0,0.0,20.0,874.5,749.5,3,3,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,67.9708166445
199110,47541.0,1228.0,4,3,4.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1323.1244073663
200370,55558.0,1138.0,2,3,5.0,0.0,0.0,20.0,1249.5,749.5,2,2,2.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,390.54303057
200568,165890.0,2678.0,3,3,5.0,2.0,1.0,20.0,2749.5,3249.5,2,2,2.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1014.5137665894
200664,322393.0,881.0,3,3,1.0,2.0,1.0,20.0,874.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,824.4676354068
202106,18785.0,1228.0,2,3,5.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,602.960337441
202146,41864.0,1228.0,3,3,2.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,861.5488116543
202215,83514.0,1228.0,2,3,6.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,257.18687379
202252,147645.0,623.0,2,3,1.0,1.0,1.0,20.0,624.5,749.5,4,4,1.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,737.2917178165
203182,63744.0,1698.0,3,3,0.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,-172.1881995757
203434,241160.0,1138.0,3,3,4.0,1.0,1.0,20.0,1249.5,749.5,3,3,2.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,543.0543931351
203667,282618.0,2179.0,3,3,3.0,2.0,1.0,20.0,2249.5,1999.5,1,1,1.0,0.0,0.0,1.0,5.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,699.5392248614
204682,82116.0,2678.0,3,3,5.0,2.0,1.0,20.0,2749.5,3249.5,2,2,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,754.655233740101
205448,145345.0,1228.0,3,3,3.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,642.6360620449
205464,101119.0,3310.0,4,3,1.0,2.0,1.0,20.0,3499.5,3249.5,2,2,1.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1011.2161500595
206212,184556.0,2179.0,4,3,5.0,2.0,1.0,20.0,2249.5,1999.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,301.729644524
206342,259433.0,1698.0,3,3,4.0,2.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,830.8315363579
207141,128814.0,1138.0,2,3,1.0,0.0,0.0,20.0,1249.5,749.5,2,2,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,455.2298384557
207876,6328.0,854.0,2,3,1.0,0.0,0.0,20.0,874.5,749.5,3,3,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,923.5231371674
207928,329307.0,2179.0,3,3,5.0,1.0,1.0,20.0,2249.5,1999.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,892.5246346016
208203,245486.0,1138.0,2,3,5.0,0.0,0.0,20.0,1249.5,749.5,2,2,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,629.540850323
208270,353551.0,1228.0,5,3,5.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,952.3489322809
208614,64180.0,854.0,1,3,5.0,2.0,1.0,20.0,874.5,749.5,3,3,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,592.0423690951
208888,151522.0,2678.0,4,3,6.0,2.0,1.0,20.0,2749.5,3249.5,1,1,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,542.083705463301
209345,109679.0,623.0,1,3,5.0,0.0,0.0,20.0,624.5,749.5,2,2,2.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,312.3618496768
210091,93449.0,1228.0,1,3,4.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,563.6248071146
210521,152758.0,1228.0,3,3,6.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,803.5207397602
210585,127900.0,623.0,2,3,5.0,1.0,1.0,20.0,624.5,749.5,2,2,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,796.3358366194
211442,108204.0,2179.0,4,3,5.0,1.0,1.0,20.0,2249.5,1999.5,3,3,2.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,753.190130385
212284,58225.0,1228.0,3,3,3.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,-141.6841126932
213610,280658.0,2179.0,3,3,5.0,1.0,1.0,20.0,2249.5,1999.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,396.5395217014
213859,52835.0,854.0,2,3,2.0,2.0,1.0,20.0,874.5,749.5,4,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,193.4979691183
214018,47477.0,623.0,3,3,1.0,0.0,0.0,20.0,624.5,749.5,21,4,1.0,0.0,0.0,0.0,7.0,2.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,1749.1111457281
214219,399323.0,1228.0,3,4,5.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,913.920586694501
215041,15994.0,322.0,1,3,1.0,0.0,0.0,20.0,249.5,749.5,35,4,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,172.0657296358
215284,92831.0,623.0,1,3,5.0,1.0,1.0,20.0,624.5,749.5,2,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,71.5541963675
215809,171751.0,1138.0,1,3,1.0,2.0,1.0,20.0,1249.5,749.5,4,4,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,511.2258165322
217072,190180.0,2179.0,4,3,5.0,1.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,769.487704239101
217130,241160.0,854.0,2,3,4.0,0.0,0.0,20.0,874.5,749.5,3,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,138.9444147784
219019,54667.0,1207.0,3,3,5.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1006.3808553953
219326,,3171.0,5,3,5.0,0.0,0.0,20.0,3499.5,3249.5,3,3,2.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,174.360907028
219698,23616.0,1698.0,3,3,5.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,372.6352038024
219798,259433.0,1698.0,3,3,4.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1022.2747320401
220080,272739.0,2179.0,3,3,0.0,1.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1026.0576924059
220606,152345.0,1698.0,3,3,3.0,2.0,1.0,20.0,1749.5,1999.5,2,2,4.0,0.0,0.0,1.0,8.0,2.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,505.8371391766
220959,33927.0,854.0,2,3,5.0,0.0,0.0,20.0,874.5,749.5,4,4,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,132.5623701325
221388,154718.0,1138.0,2,3,5.0,0.0,0.0,20.0,1249.5,749.5,2,2,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,205.4455921441
222113,267688.0,1698.0,3,3,5.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,713.8818156008
222236,249470.0,5587.0,4,3,1.0,1.0,1.0,20.0,,,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,1473.1455478201
223909,330065.0,625.0,3,3,0.0,1.0,1.0,20.0,624.5,749.5,1,1,2.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,459.2577387013
224889,139818.0,1698.0,3,3,5.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1852.9974062292
225377,272739.0,1698.0,3,3,5.0,1.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1111.3557375844
225600,36736.0,1698.0,2,3,5.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,154.8065399573
225944,52604.0,854.0,2,3,5.0,0.0,0.0,20.0,874.5,749.5,2,2,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,65.5214178465
226189,,623.0,2,3,5.0,2.0,1.0,20.0,624.5,749.5,4,4,2.0,0.0,1.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,324.2323619997
226500,272739.0,3310.0,4,3,0.0,2.0,1.0,20.0,3499.5,3249.5,2,2,2.0,0.0,0.0,1.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,780.578037685599
227064,301023.0,1228.0,3,3,3.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,695.856054817
227084,113463.0,1138.0,1,3,2.0,2.0,1.0,20.0,1249.5,749.5,4,4,2.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,705.381494587
227159,,623.0,1,3,5.0,0.0,0.0,20.0,624.5,749.5,3,3,2.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,194.455049019
227466,399323.0,1698.0,3,3,5.0,2.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,123.032394438799
227629,97984.0,1138.0,2,3,4.0,0.0,0.0,20.0,1249.5,749.5,2,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,136.4315130486
227771,124549.0,1698.0,4,3,2.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,5.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1835.461525205
228578,185611.0,3310.0,3,3,2.0,1.0,1.0,20.0,3499.5,3249.5,3,3,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1029.3870604017
228656,413385.0,5587.0,5,3,3.0,1.0,1.0,20.0,,,2,2,2.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,1818.633248278
228689,151522.0,1138.0,2,3,3.0,2.0,1.0,20.0,1249.5,749.5,5,4,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,446.1171677424
228969,189830.0,2179.0,3,3,1.0,1.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,6.0,0.266971414,3.741846154,4.95,1.964713414,1039.8196849117
230302,128576.0,2179.0,2,3,5.0,2.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,228.746632191001
230579,335873.0,1138.0,2,3,5.0,0.0,0.0,20.0,1249.5,749.5,4,4,1.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,733.45886229
230781,322393.0,1698.0,3,3,5.0,1.0,1.0,20.0,1749.5,1999.5,2,2,2.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,892.9283318109
231374,291071.0,1228.0,3,3,0.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,2025.5031204639
232236,132034.0,2179.0,3,3,5.0,1.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,922.6477038933
232925,306574.0,623.0,2,3,3.0,0.0,0.0,20.0,624.5,749.5,1,1,2.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,1069.8611075768
234749,112176.0,1228.0,3,3,2.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,564.7134288026
234915,124805.0,1138.0,2,3,5.0,0.0,0.0,20.0,1249.5,749.5,1,1,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,739.5914311324
235078,337896.0,1228.0,3,3,5.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,867.4591202354
236164,66165.0,623.0,1,3,5.0,0.0,0.0,20.0,624.5,749.5,1,1,2.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,96.4609534042002
236208,1313.0,322.0,1,3,6.0,0.0,0.0,20.0,249.5,749.5,2,2,2.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,371.4830791826
238004,83314.0,623.0,1,3,5.0,1.0,1.0,20.0,624.5,749.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,412.9414218006
238092,89139.0,1228.0,3,4,5.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,718.2272305054
238714,88166.0,1138.0,2,3,0.0,0.0,0.0,20.0,1249.5,749.5,4,4,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,102.1671454188
239616,13955.0,2179.0,4,3,5.0,0.0,0.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,367.3009575312
240985,80812.0,1678.0,3,3,0.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,786.4656666482
240991,16607.0,881.0,1,3,3.0,2.0,1.0,20.0,874.5,749.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,794.1585932434
241471,190883.0,1228.0,3,3,3.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,1171.9965015297
241517,86849.0,1138.0,2,3,4.0,0.0,0.0,20.0,1249.5,749.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,809.0545666742
241531,153427.0,1698.0,4,3,5.0,1.0,1.0,20.0,1749.5,1999.5,1,1,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,191.9376113655
242273,48512.0,322.0,1,3,0.0,1.0,1.0,20.0,249.5,749.5,3,3,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,532.0275626204
242336,188001.0,2678.0,4,3,5.0,1.0,1.0,20.0,2749.5,3249.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,967.7892165557
242422,117328.0,854.0,1,3,0.0,0.0,0.0,20.0,874.5,749.5,3,3,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,70.4927902217
242802,108047.0,1698.0,3,3,0.0,2.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,602.688182019
244118,109128.0,1138.0,2,3,5.0,0.0,0.0,20.0,1249.5,749.5,2,2,2.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,1058.2219273626
245731,67766.0,1228.0,3,3,3.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,936.019606960901
246165,169468.0,881.0,3,3,4.0,1.0,1.0,20.0,874.5,749.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,749.9151934736
246363,85876.0,854.0,2,3,1.0,0.0,0.0,20.0,874.5,749.5,2,2,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,28.6171426233
246737,171725.0,1698.0,4,3,5.0,2.0,1.0,20.0,1749.5,1999.5,1,1,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,515.5848392079
246827,306548.0,2678.0,4,3,3.0,1.0,1.0,20.0,2749.5,3249.5,2,2,2.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,573.8351713633
247063,326970.0,1698.0,3,3,6.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,693.9917901763
247485,326970.0,3310.0,5,3,5.0,2.0,1.0,20.0,3499.5,3249.5,2,2,2.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,-181.391588762999
247653,5295.0,1698.0,3,3,5.0,1.0,1.0,20.0,1749.5,1999.5,1,1,2.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,295.016477448
248009,108204.0,1228.0,5,3,5.0,2.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,239.0204993715
249190,118617.0,2179.0,3,3,5.0,1.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,1315.0005680196
249508,205565.0,1138.0,3,3,1.0,2.0,1.0,20.0,1249.5,749.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,1271.4919878892
249640,145345.0,2179.0,4,3,3.0,2.0,1.0,20.0,2249.5,1999.5,2,2,2.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,473.9359877945
249933,108204.0,2678.0,4,3,0.0,1.0,1.0,20.0,2749.5,3249.5,2,2,1.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,974.3708418444
250106,24045.0,2179.0,4,3,0.0,2.0,1.0,20.0,2249.5,1999.5,1,1,2.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,924.7795880323
252450,255800.0,854.0,2,3,3.0,0.0,0.0,20.0,874.5,749.5,3,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,88.2917548204999
254250,75142.0,1228.0,3,3,5.0,1.0,1.0,20.0,1249.5,749.5,1,1,2.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.266971414,3.741846154,4.95,1.964713414,1105.2775998264
256404,46415.0,623.0,1,3,5.0,0.0,0.0,20.0,624.5,749.5,2,2,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,310.8740667032
256835,42237.0,2179.0,3,3,5.0,1.0,1.0,20.0,2249.5,1999.5,2,2,2.0,0.0,0.0,0.0,4.0,1.0,1.0,6.0,0.266971414,3.741846154,4.95,1.964713414,1102.8145932573
257305,269709.0,2663.0,3,3,3.0,1.0,1.0,20.0,2749.5,3249.5,1,1,2.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,291.0520801342
257774,42079.0,623.0,1,3,1.0,2.0,1.0,20.0,624.5,749.5,4,4,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,609.7869026095
257928,399323.0,2678.0,4,3,5.0,1.0,1.0,20.0,2749.5,3249.5,2,2,2.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.266971414,3.741846154,4.95,1.964713414,806.2332221328
258034,69452.0,854.0,2,3,1.0,0.0,0.0,20.0,874.5,749.5,6,4,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,857.6751328145
258086,270333.0,2179.0,3,3,3.0,2.0,1.0,20.0,2249.5,1999.5,2,2,1.0,0.0,0.0,1.0,4.0,1.0,1.0,6.0,0.266971414,3.741846154,4.95,1.964713414,484.3958278467
258723,336212.0,3310.0,4,3,5.0,1.0,1.0,20.0,3499.5,3249.5,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,139.1258517264
258938,94914.0,1138.0,2,3,4.0,0.0,0.0,20.0,1249.5,749.5,2,2,2.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.266971414,3.741846154,4.95,1.964713414,520.9236214028
259851,59426.0,854.0,2,3,5.0,1.0,1.0,20.0,874.5,749.5,3,3,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.266971414,3.741846154,4.95,1.964713414,402.4135428929
