bldg_id,in.representative_income,in.sqft..ft2,in.area_median_income,in.bedrooms,in.cec_climate_zone,in.city,in.clothes_washer,in.clothes_washer_presence,in.clothes_washer_usage_level,in.dishwasher_usage_level,in.door_area,in.federal_poverty_level,in.geometry_building_type_acs,in.geometry_building_type_height,in.geometry_building_type_recs,in.geometry_floor_area,in.geometry_floor_area_bin,in.geometry_stories,in.geometry_stories_low_rise,in.heating_fuel,in.hot_water_distribution,in.hot_water_fixtures,in.income,in.income_recs_2020,in.vacancy_status,in.usage_level,in.water_heater_efficiency,in.water_heater_fuel,in.water_heater_in_unit,in.water_heater_location,in.utility_bill_electricity_marginal_rates,in.utility_bill_fuel_oil_marginal_rates,in.utility_bill_natural_gas_fixed_charges,in.utility_bill_natural_gas_marginal_rates,out.electricity.hot_water.energy_savings..kwh,out.site_energy.net.energy_savings..kwh,out.electricity.net.energy_savings..kwh,out.utility_bills.total_bill_savings..usd,out.energy_burden_savings..percentage,out.emissions_reduction.total.aer_mid_case_avg..co2e_kg
225600,36736.0,1698.0,30-60%,2,3,In another census Place,Standard,Yes,80% Usage,80% Usage,20 ft^2,100-150%,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,1,1,Natural Gas,Uninsulated,60% Usage,35000-39999,20000-39999,Occupied,Low,Electric Standard,Electricity,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,1990.2456377282,1989.9525666580012,1989.9525666579991,531.27,1.4461835801393716,154.80653995730017
225944,52604.0,854.0,30-60%,2,3,In another census Place,,,80% Usage,80% Usage,20 ft^2,300-400%,10 to 19 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,750-999,0-1499,2,2,Electricity,Uninsulated,80% Usage,50000-59999,40000-59999,Occupied,Low,Electric Standard,Electricity,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,1199.2468192584,764.6224221518,764.6224221518,204.1199999999999,0.3880313284160899,65.52141784650001
226500,272739.0,3310.0,150%+,4,3,"CA, Daly City",Standard,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,3000-3999,2500-3999,2,2,Natural Gas,Uninsulated,80% Usage,200000+,150000+,Occupied,Low,Natural Gas Standard,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-777.5175492406,2972.6198650385995,-698.0952892163996,59.66000000000031,0.0218743927344458,780.5780376855992
227064,301023.0,1228.0,150%+,3,3,"CA, San Mateo",EnergyStar,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Natural Gas,Uninsulated,70% Usage,200000+,150000+,Occupied,Low,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-495.5831797082,2727.6124503514,-499.97924576119976,82.84999999999991,0.0275228138713652,695.8560548169999
227084,113463.0,1138.0,80-100%,1,3,"CA, San Bruno",Standard,Yes,120% Usage,120% Usage,20 ft^2,400%+,10 to 19 Unit,"Multi-Family with 5+ Units, 4-7 Stories",Multi-Family with 5+ Units,1000-1499,0-1499,4,4+,Natural Gas,Uninsulated,180% Usage,100000-119999,100000-149999,Occupied,High,Natural Gas Tankless,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-806.5315851903999,2769.228542319801,-533.0962766938001,79.09000000000015,0.0697055427760593,705.3814945870001
227466,399323.0,1698.0,150%+,3,3,In another census Place,Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,2,2,Natural Gas,Uninsulated,90% Usage,200000+,150000+,Occupied,Medium,Electric Standard,Electricity,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,1552.6905299196,1552.397458849402,1552.3974588493984,414.48,0.1037956741785472,123.0323944387992
227629,97984.0,1138.0,60-80%,2,3,"CA, South San Francisco",,,120% Usage,120% Usage,20 ft^2,400%+,3 or 4 Unit,Multi-Family with 2 - 4 Units,Multi-Family with 2 - 4 Units,1000-1499,0-1499,2,2,Electricity,Uninsulated,120% Usage,80000-99999,60000-99999,Occupied,High,Electric Standard,Electricity,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,1736.446090935,1736.4460909350018,1736.4460909350018,463.5499999999997,0.4730874428478118,136.43151304859998
227771,124549.0,1698.0,80-100%,4,3,"CA, San Bruno",Standard,Yes,100% Usage,100% Usage,20 ft^2,300-400%,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,1,1,Natural Gas,Uninsulated,110% Usage,120000-139999,100000-149999,Occupied,Medium,Natural Gas Tankless,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-1852.5022347342,6864.896748364801,-1857.4844429276,88.84000000000015,0.071329356317594,1835.461525205
228578,185611.0,3310.0,120-150%,3,3,"CA, San Bruno",EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,3000-3999,2500-3999,3,3,Natural Gas,Uninsulated,110% Usage,180000-199999,150000+,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-801.8424480672,4123.8030287841975,-615.4492474200015,153.47000000000023,0.082683677152755,1029.3870604016995
228656,413385.0,5587.0,150%+,5,3,"CA, San Mateo",EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,4000+,4000+,2,2,Natural Gas,Uninsulated,120% Usage,200000+,150000+,Occupied,High,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-1552.1043877792,7427.300132078592,-934.6036428678016,311.03999999999996,0.0752422076272723,1818.633248278
228689,151522.0,1138.0,120-150%,2,3,"CA, San Mateo",Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,50 or more Unit,"Multi-Family with 5+ Units, 4-7 Stories",Multi-Family with 5+ Units,1000-1499,0-1499,5,4+,Natural Gas,Uninsulated,110% Usage,140000-159999,150000+,Occupied,Medium,Natural Gas Premium,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-346.1169339062,1753.7372840767994,-345.82386283600044,48.3599999999999,0.0319161573896857,446.11716774240017
228969,189830.0,2179.0,120-150%,3,3,"CA, Redwood City",EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2000-2499,1500-2499,1,1,Natural Gas,Uninsulated,90% Usage,180000-199999,150000+,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Unheated Basement,0.266971414,3.741846154,4.95,1.964713414,-772.8284121174,4117.9416073802,-696.3368627952004,136.87999999999963,0.072106621714165,1039.8196849116998
230302,128576.0,2179.0,80-100%,2,3,In another census Place,Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2000-2499,1500-2499,1,1,Natural Gas,Uninsulated,110% Usage,120000-139999,100000-149999,Occupied,Medium,Electric Tankless,Electricity,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,3349.802332386,3246.934386745801,3405.1927646538006,898.4300000000003,0.6987540443006481,228.74663219100057
230579,335873.0,1138.0,150%+,2,3,In another census Place,,,80% Usage,80% Usage,20 ft^2,400%+,20 to 49 Unit,"Multi-Family with 5+ Units, 4-7 Stories",Multi-Family with 5+ Units,1000-1499,0-1499,4,4+,Electricity,Uninsulated,70% Usage,200000+,150000+,Occupied,Low,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-427.5906914218001,2935.3998391232,-436.0897524576003,168.97000000000003,0.0503077055911014,733.45886229
230781,322393.0,1698.0,150%+,3,3,In another census Place,EnergyStar,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,2,2,Natural Gas,Uninsulated,70% Usage,200000+,150000+,Occupied,Low,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-577.350008294,3552.3144418941993,-577.0569372238001,122.72000000000024,0.0380653426097962,892.9283318108996
231374,291071.0,1228.0,150%+,3,3,"CA, Daly City",EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Natural Gas,Uninsulated,140% Usage,200000+,150000+,Occupied,High,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-1461.8384981576005,7936.071509945803,-1461.8384981576,239.78000000000063,0.0823785262015111,2025.5031204639004
232236,132034.0,2179.0,80-100%,3,3,In another census Place,EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2000-2499,1500-2499,1,1,Natural Gas,Uninsulated,170% Usage,120000-139999,100000-149999,Occupied,High,Natural Gas Premium,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-782.499757434,3574.5878432293975,-749.9688686417994,89.67000000000007,0.0679143250980809,922.6477038933
232925,306574.0,623.0,150%+,2,3,"CA, San Mateo",,,100% Usage,100% Usage,20 ft^2,400%+,3 or 4 Unit,Multi-Family with 2 - 4 Units,Multi-Family with 2 - 4 Units,500-749,0-1499,1,1,Natural Gas,Uninsulated,90% Usage,200000+,150000+,Occupied,Medium,Natural Gas Tankless,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-888.005342706,4138.163511224001,-888.0053427059993,99.89999999999986,0.0325859335755804,1069.8611075768
234749,112176.0,1228.0,80-100%,3,3,"CA, San Bruno",Standard,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Natural Gas,Uninsulated,70% Usage,100000-119999,100000-149999,Occupied,Low,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-415.8678486138001,2288.2989161215955,-315.0514004650013,90.44000000000004,0.0806233062330621,564.7134288026004
234915,124805.0,1138.0,100-120%,2,3,In another census Place,,,100% Usage,100% Usage,20 ft^2,400%+,10 to 19 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,1000-1499,0-1499,1,1,Electricity,Uninsulated,100% Usage,120000-139999,100000-149999,Occupied,Medium,Natural Gas Standard,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-416.7470618244,2974.67136253,-416.7470618243988,116.04999999999971,0.0929850566884336,739.5914311324002
235078,337896.0,1228.0,150%+,3,3,In another census Place,EnergyStar,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Natural Gas,Uninsulated,70% Usage,200000+,150000+,Occupied,Low,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-558.5934598012,3453.549491236799,-558.5934598012009,252.22000000000003,0.0746442692426072,867.4591202354001
236164,66165.0,623.0,60-80%,1,3,In another census Place,,,80% Usage,80% Usage,20 ft^2,400%+,5 to 9 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,500-749,0-1499,1,1,Natural Gas,Uninsulated,60% Usage,60000-69999,60000-99999,Occupied,Low,Natural Gas Premium,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-208.080459842,278.4175166899995,-238.85292221300008,-29.110000000000127,-0.0439960704299859,96.46095340420015
236208,1313.0,322.0,0-30%,1,3,Not in a census Place,,,80% Usage,80% Usage,20 ft^2,0-100%,5 to 9 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,0-499,0-1499,2,2,Natural Gas,Uninsulated,80% Usage,<10000,<20000,Occupied,Low,Natural Gas Premium,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-310.9484054822,1440.444310033,-310.9484054822001,34.39999999999998,2.6199543031226185,371.4830791826
238004,83314.0,623.0,60-80%,1,3,In another census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,5 to 9 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,500-749,0-1499,2,2,Natural Gas,Uninsulated,100% Usage,80000-99999,60000-99999,Occupied,Medium,Natural Gas Premium,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-305.0869840782,1620.0968760656006,-305.08698407819975,47.58999999999992,0.0571212521304942,412.9414218006001
238092,89139.0,1228.0,60-80%,3,4,In another census Place,Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Natural Gas,Uninsulated,100% Usage,80000-99999,60000-99999,Occupied,Medium,Natural Gas Premium,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-597.5719121378,2788.278161882801,-597.5719121377997,67.44999999999982,0.0756683382133522,718.2272305053998
238714,88166.0,1138.0,60-80%,2,3,"CA, Daly City",,,100% Usage,100% Usage,20 ft^2,400%+,20 to 49 Unit,"Multi-Family with 5+ Units, 4-7 Stories",Multi-Family with 5+ Units,1000-1499,0-1499,4,4+,Electricity,Uninsulated,90% Usage,80000-99999,60000-99999,Occupied,Medium,Electric Premium,Electricity,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,1300.3563384774,1300.3563384773995,1300.3563384773995,347.1400000000001,0.3937345461969468,102.16714541879998
239616,13955.0,2179.0,0-30%,4,3,In another census Place,,,80% Usage,80% Usage,20 ft^2,100-150%,Single-Family Detached,Single-Family Detached,Single-Family Detached,2000-2499,1500-2499,1,1,Natural Gas,Uninsulated,80% Usage,10000-14999,<20000,Occupied,Low,Natural Gas Premium,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-338.497086081,1411.430274083199,-338.4970860809999,26.949999999999815,0.193120745252596,367.30095753119986
240985,80812.0,1678.0,60-80%,3,3,"CA, Daly City",EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,300-400%,Single-Family Attached,Single-Family Attached,Single-Family Attached,1500-1999,1500-2499,1,1,Natural Gas,Uninsulated,130% Usage,80000-99999,60000-99999,Occupied,High,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-790.9988184698,2914.005650998599,-819.7197833494001,31.420000000000073,0.0388803643023316,786.4656666481999
240991,16607.0,881.0,0-30%,1,3,"CA, San Mateo",Standard,Yes,120% Usage,120% Usage,20 ft^2,100-150%,Single-Family Detached,Single-Family Detached,Single-Family Detached,750-999,0-1499,1,1,Natural Gas,Uninsulated,170% Usage,15000-19999,<20000,Occupied,High,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-502.616885393,3161.3576342474007,-502.9099564631997,111.43000000000028,0.6709821159751925,794.1585932434004
241471,190883.0,1228.0,100-120%,3,3,"CA, San Mateo",EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Natural Gas,Uninsulated,120% Usage,180000-199999,150000+,Occupied,High,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-935.4828560784,4634.9189752130005,-802.1355191374005,150.32999999999947,0.0787550489043025,1171.9965015297005
241517,86849.0,1138.0,30-60%,2,3,"CA, South San Francisco",,,100% Usage,100% Usage,20 ft^2,300-400%,2 Unit,Multi-Family with 2 - 4 Units,Multi-Family with 2 - 4 Units,1000-1499,0-1499,2,2,Natural Gas,Uninsulated,90% Usage,80000-99999,60000-99999,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-708.6458477436,3144.9456543161996,-662.0475475817993,78.5,0.0903867632327375,809.0545666742003
241531,153427.0,1698.0,80-100%,4,3,In another census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,1,1,Electricity,Uninsulated,90% Usage,140000-159999,150000+,Occupied,Medium,Electric Standard,Electricity,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,2493.1555941914,2552.649021442001,2552.649021442001,681.5100000000002,0.4441917002874329,191.93761136549983
242273,48512.0,322.0,30-60%,1,3,"CA, Daly City",EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,300-400%,10 to 19 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,0-499,0-1499,3,3,Natural Gas,Uninsulated,110% Usage,45000-49999,40000-59999,Occupied,Medium,Natural Gas Standard,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-277.8313745496,2167.2605641289983,-278.12444561980055,89.71000000000004,0.1849233179419527,532.0275626204
242336,188001.0,2678.0,120-150%,4,3,In another census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2500-2999,2500-3999,1,1,Natural Gas,Uninsulated,80% Usage,180000-199999,150000+,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-652.0831311950001,3830.7319585842015,-652.0831311949996,126.42000000000009,0.0672443231684942,967.7892165556996
242422,117328.0,854.0,80-100%,1,3,"CA, Daly City",,,100% Usage,100% Usage,20 ft^2,400%+,3 or 4 Unit,Multi-Family with 2 - 4 Units,Multi-Family with 2 - 4 Units,750-999,0-1499,3,3,,Uninsulated,100% Usage,100000-119999,100000-149999,Occupied,Medium,Electric Standard,Electricity,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,841.9931846846,854.5952407032,854.5952407032,228.1400000000001,0.1944463384699306,70.49279022170003
242802,108047.0,1698.0,80-100%,3,3,"CA, Daly City",Standard,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,1,1,Natural Gas,Uninsulated,80% Usage,100000-119999,100000-149999,Occupied,Low,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-350.5129999592,2429.5591719580007,-350.5129999592,92.77999999999996,0.0858700380390014,602.6881820189997
244118,109128.0,1138.0,60-80%,2,3,In another census Place,,,100% Usage,100% Usage,20 ft^2,400%+,50 or more Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,1000-1499,0-1499,2,2,Natural Gas,Uninsulated,80% Usage,100000-119999,100000-149999,Occupied,Medium,Natural Gas Standard,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-643.8771412294001,4228.1363297754,-643.8771412294,154.76,0.1418151161938274,1058.2219273626
245731,67766.0,1228.0,30-60%,3,3,"CA, San Mateo",Standard,Yes,80% Usage,80% Usage,20 ft^2,300-400%,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Natural Gas,Uninsulated,70% Usage,60000-69999,60000-99999,Occupied,Low,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-615.7423184902,3720.2441651187983,-615.7423184902009,126.32999999999991,0.1864209190449486,936.0196069609004
246165,169468.0,881.0,100-120%,3,3,"CA, South San Francisco",EnergyStar,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,750-999,0-1499,1,1,Natural Gas,Uninsulated,80% Usage,160000-179999,150000+,Occupied,Low,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-522.2526470964,2996.9447638652,-493.824753287,102.15000000000008,0.0602768664290604,749.9151934736001
246363,85876.0,854.0,80-100%,2,3,"CA, Redwood City",,,100% Usage,100% Usage,20 ft^2,400%+,2 Unit,Multi-Family with 2 - 4 Units,Multi-Family with 2 - 4 Units,750-999,0-1499,2,2,Electricity,Uninsulated,110% Usage,80000-99999,60000-99999,Occupied,Medium,Electric Premium,Electricity,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,764.0362800114001,425.8322650006003,425.8322650006003,113.69000000000004,0.1323885602496624,28.61714262329997
246737,171725.0,1698.0,120-150%,4,3,In another census Place,Standard,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,1,1,Electricity,Uninsulated,80% Usage,160000-179999,150000+,Occupied,Low,Natural Gas Premium,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-472.43056516240006,1667.8674605082017,-1049.4875023861996,-97.99000000000024,-0.0570621633425536,515.5848392078999
246827,306548.0,2678.0,150%+,4,3,"CA, San Mateo",EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2500-2999,2500-3999,2,2,Natural Gas,Uninsulated,120% Usage,200000+,150000+,Occupied,High,Natural Gas Premium,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-944.8611303248,2183.672544060202,-575.591581872799,31.289999999999964,0.0102072106162818,573.8351713633001
247063,326970.0,1698.0,150%+,3,3,Not in a census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1500-1999,1500-2499,1,1,Natural Gas,Uninsulated,110% Usage,200000+,150000+,Occupied,Medium,Natural Gas Premium,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-579.6945768556,2674.8596577153994,-576.1777240132001,64.1400000000001,0.0196164785760161,693.9917901763001
247485,326970.0,3310.0,150%+,5,3,In another census Place,Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,3000-3999,2500-3999,2,2,Natural Gas,Uninsulated,100% Usage,200000+,150000+,Occupied,Medium,Electric Tankless,Electricity,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,1481.7673309312,260.24711033760104,1532.761697146001,323.84000000000015,0.0990427256323209,-181.39158876299916
247653,5295.0,1698.0,0-30%,3,3,In another census Place,EnergyStar,Yes,80% Usage,80% Usage,20 ft^2,0-100%,Mobile Home,Mobile Home,Mobile Home,1500-1999,1500-2499,1,1,Natural Gas,Uninsulated,70% Usage,<10000,<20000,Occupied,Low,Natural Gas Standard,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-255.5579732144,1137.408823446198,-253.79954679320008,25.50999999999999,0.4817752596789475,295.01647744799993
248009,108204.0,1228.0,80-100%,5,3,In another census Place,Standard,Yes,80% Usage,80% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Natural Gas,Uninsulated,60% Usage,100000-119999,100000-149999,Occupied,Low,Natural Gas Premium,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-376.8893962772,850.4922457203993,-343.4792942744007,-11.659999999999854,-0.0107759417396766,239.02049937150016
249190,118617.0,2179.0,80-100%,3,3,In another census Place,EnergyStar,Yes,100% Usage,100% Usage,20 ft^2,300-400%,Single-Family Detached,Single-Family Detached,Single-Family Detached,2000-2499,1500-2499,1,1,Natural Gas,Uninsulated,90% Usage,100000-119999,100000-149999,Occupied,Medium,Natural Gas Standard,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-1005.233770786,5119.951596394007,-1003.4753443647996,380.4000000000001,0.3206960216495107,1315.0005680196
249508,205565.0,1138.0,150%+,3,3,"CA, Redwood City",Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,5 to 9 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,1000-1499,0-1499,2,2,Natural Gas,Uninsulated,110% Usage,200000+,150000+,Occupied,Medium,Natural Gas Premium,Natural Gas,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,-929.035292534,4973.122990223801,-929.0352925340004,147.6400000000001,0.0718215649551237,1271.4919878892003
249640,145345.0,2179.0,100-120%,4,3,"CA, San Mateo",Standard,Yes,100% Usage,100% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2000-2499,1500-2499,2,2,Natural Gas,Uninsulated,100% Usage,140000-159999,150000+,Occupied,Medium,Natural Gas Premium,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-579.9876479258,1917.857083388801,-296.8809941125983,69.25,0.0476452578348065,473.93598779449985
249933,108204.0,2678.0,80-100%,4,3,"CA, Daly City",EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,2500-2999,2500-3999,2,2,Electricity,Uninsulated,140% Usage,100000-119999,100000-149999,Occupied,High,Natural Gas Standard,Natural Gas,Yes,Garage,0.266971414,3.741846154,4.95,1.964713414,-716.5587666389999,3701.487616625997,-998.7862072416028,48.52000000000044,0.0448412258326866,974.3708418443998
250106,24045.0,2179.0,0-30%,4,3,"CA, Daly City",Standard,Yes,120% Usage,120% Usage,20 ft^2,100-150%,Single-Family Detached,Single-Family Detached,Single-Family Detached,2000-2499,1500-2499,1,1,Natural Gas,Uninsulated,150% Usage,20000-24999,20000-39999,Occupied,High,Natural Gas Premium,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-765.2085642922001,3563.4511425618,-765.2085642921993,85.88999999999987,0.3572052401746717,924.7795880323
252450,255800.0,854.0,150%+,2,3,"CA, San Mateo",,,80% Usage,80% Usage,20 ft^2,400%+,50 or more Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,750-999,0-1499,3,3,Electricity,Uninsulated,80% Usage,200000+,150000+,Occupied,Low,Electric Premium,Electricity,No,Conditioned Mechanical Room,0.266971414,3.741846154,4.95,1.964713414,1147.6663109032002,1147.6663109032006,1147.6663109032006,306.3800000000001,0.1197732603596559,88.29175482049993
254250,75142.0,1228.0,30-60%,3,3,In another census Place,EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,400%+,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,1,1,Natural Gas,Uninsulated,150% Usage,70000-79999,60000-99999,Occupied,High,Natural Gas Standard,Natural Gas,Yes,Outside,0.266971414,3.741846154,4.95,1.964713414,-742.0559497464001,4368.517372401206,-742.0559497464001,144.5,0.1923025737936177,1105.2775998264003
256404,46415.0,623.0,30-60%,1,3,In another census Place,,,80% Usage,80% Usage,20 ft^2,300-400%,5 to 9 Unit,"Multi-Family with 5+ Units, 1-3 Stories",Multi-Family with 5+ Units,500-749,0-1499,2,2,Electricity,Uninsulated,70% Usage,45000-49999,40000-59999,Occupied,Low,Natural Gas Premium,Natural Gas,Yes,Living Space,0.266971414,3.741846154,4.95,1.964713414,-260.5401814078,995.8554965395992,-583.7975718384005,9.36999999999989,0.0201874394053644,310.87406670319996
256835,42237.0,2179.0,30-60%,3,3,In another census Place,EnergyStar,Yes,120% Usage,120% Usage,20 ft^2,150-200%,Single-Family Detached,Single-Family Detached,Single-Family Detached,2000-2499,1500-2499,2,2,Natural Gas,Uninsulated,130% Usage,40000-44999,40000-59999,Occupied,High,Natural Gas Standard,Natural Gas,Yes,Unheated Basement,0.266971414,3.741846154,4.95,1.964713414,-834.0802657892001,4276.786127428597,-849.0268903693996,116.96000000000004,0.2769136065534958,1102.8145932573002
