bldg_id,emis_red_pred,actual_emiss_red,bill_red_pred,actual_bill_sav,elecsav_pred,actual_elec_save,norm_income,actual_income_rep,total_score
400015,0.42045422260641574,960.128041426399,0.034028225425795276,59.27,0.09839007454017606,-917.019378655799,0.24653520280189103,128814.0,-0.10625348868804788
420204,1.0,519.6036676061,0.2233893632988328,10.0900000000001,0.008208229413947065,-588.7797800318,0.4401265320433538,229303.0,-0.10836858437226049
337654,0.80783039122318,393.2101537056,0.09609730021857367,-1.20999999999958,0.05454295216650258,-481.222697268399,0.31796184773771957,165890.0,-0.11093227375957296
276526,0.6931626229053942,696.8267424888,0.10574723252098782,65.29,0.07715901555175576,-578.2292215046,0.3292530217038672,171751.0,-0.1117528945914397
543942,0.7055264426061472,993.7074845775,0.14437821849642388,118.51,0.09645343531471991,-713.0419137966,0.37194795387205776,193913.0,-0.11378486768781694
409635,0.5585826459183364,642.6360620449,0.10157227298525748,58.5600000000004,0.13153953277569724,-537.1992716766,0.3292029328925518,171725.0,-0.11381532995364717
71362,0.5486604473586953,489.3173050612,0.02894408996348823,117.12,0.01948996939180796,-111.660077746201,0.26657843329904174,139218.0,-0.11881717166777675
249640,0.4662987481123834,473.9359877945,0.03546189043347944,69.25,0.06334170342915472,-296.880994112598,0.27838205433480134,145345.0,-0.12146008195066095
33502,0.687931661471587,569.7029448726,0.04057398088172217,82.6400000000001,0.050046042761414125,-354.0298528016,0.2918675035351142,152345.0,-0.12564676132669603
402642,0.8939677204448095,968.1838419176,0.18655608301807916,129.23,0.01205200799713113,-641.825643738001,0.4401265320433538,229303.0,-0.1267852245126373
378522,0.7714174383741967,1185.3366531314,0.10166059139613533,170.64,0.041242347996019085,-732.384604429799,0.3640820840027896,189830.0,-0.13121074630332713
93649,0.5895216243647445,497.0329112749,0.0832147136689221,41.3699999999999,0.05513054588872177,-434.9174681768,0.3626429939238419,189083.0,-0.13971414012745992
490033,0.6162852641983417,382.1878591146,0.03471881186874597,78.26,0.019113860438051716,-383.0438887514,0.3222694855108481,168126.0,-0.14377533682105106
152808,0.4787177898271095,1179.8118980648,0.0012502065887721628,135.87,0.09589515214187373,-867.1972967218,0.30312785361737543,158190.0,-0.15093882351430163
107181,0.6797470171615971,900.3037437471,0.14544958466299293,143.12,0.08797631958127562,-498.8069614804,0.45146201534258823,235187.0,-0.15300621533979764
304212,0.8956865967455054,749.7156128308,0.13264335963893162,98.4000000000001,0.05777629581640578,-503.789169673801,0.4771248251707836,248508.0,-0.172240732765926
433056,0.9359624355448228,1273.2882136744,0.13261972152858584,157.92,0.016775579064415524,-891.522195548399,0.48337051464327135,251750.0,-0.17537539655734274
541811,0.7058220318355152,2027.331097715,0.10217489414348341,197.08,0.06455187793091043,-1648.8178409452,0.47646789114545407,248167.0,-0.18714649850098533
477135,0.6917171325332747,1025.9261506186,0.1649004925599697,144.05,0.060319947346389624,-645.635567650601,0.5432671005128323,282841.0,-0.18918330397643132
274672,0.8232434582789177,1227.1215822558,0.1375722036437094,128.92,0.0,-956.877044203,0.5160496110411152,268713.0,-0.18923870369870294
493538,0.8277125061279552,694.5996039521,0.08180967670047459,83.1900000000001,0.05425448213464999,-497.927748269801,0.4771248251707836,248508.0,-0.1976575742351545
145489,0.44832159690188944,599.9167326383,0.09388246681783727,66.8499999999999,0.14030468996140436,-451.0363770378,0.5110426564023133,266114.0,-0.208580094792238
279785,0.555807411190734,801.860591686,0.06217232399241995,93.71,0.11316812650071453,-592.589703944401,0.49691568511861417,258781.0,-0.2173716805630971
119457,0.941583862547229,761.9580708971,0.14084442273019135,109.06,0.026378038516494746,-476.533560145201,0.5875668011358601,305836.0,-0.22336118920283438
388047,0.5689241252860926,1235.3814993135,0.07171506404958479,99.9300000000001,0.08060509471138415,-1082.3114622486,0.5428374926311652,282618.0,-0.23556121429079022
164710,0.7958535984660248,473.0832341389,0.09003437790207997,-4.06999999999994,0.03062501780286956,-589.9520643126,0.5631851089816945,293180.0,-0.23657536553980726
465704,0.8079764935845134,573.1048876476,0.08556116048238938,26.4400000000001,0.01645620348968851,-585.849069329801,0.5889384639688062,306548.0,-0.2516886517432084
429851,0.5947265081981717,731.7624268262,0.013221909651452101,199.94,0.008102634491754218,-306.8454104994,0.5402540658629339,281277.0,-0.2635160781057409
193337,0.8149008117430115,930.6173218342,0.08827082566388608,112.67,0.001169423220597158,-659.116836879801,0.6194637414800859,322393.0,-0.2655964579080999
275768,0.4682275203753688,867.3003629059,0.02251364560044693,33.2599999999998,0.05205111337599812,-911.451028322,0.5597270545081857,291385.0,-0.2686067044538694
207928,0.7958535984660248,892.5246346016,0.09496322190685769,99.7800000000002,0.0020274070159818887,-669.374324336799,0.6327835123045091,329307.0,-0.2689101451988257
35771,0.7798937054672158,1023.0957342298,0.07018346320641923,119.66,0.021629743842980675,-748.503513290799,0.6327835123045091,329307.0,-0.28130002454904496
354490,0.7208103680787123,764.616122185299,0.05457839223959309,101.4,0.019898505411989294,-505.8406671652,0.6194637414800859,322393.0,-0.2824426746202464
407347,0.676226001941214,678.8690205605,0.00808515849093942,61.7400000000002,0.02660163049670131,-569.1440183284,0.5774141843807674,300566.0,-0.284664512944914
360834,0.5775841597069996,596.5692209477,0.012277756782703025,116.32,0.08351657474280579,-245.5935568276,0.6020174232003668,313337.0,-0.29486983320883187
214219,0.9751465036572509,913.920586694501,0.1763004083926783,125.11,0.03812201327756331,-591.710490733799,0.7676688281915242,399323.0,-0.2956842098994229
273043,0.7018643883419038,1544.6498490269,0.07589002358531519,149.67,0.04369904975909795,-1250.8273276136,0.7196259521690381,374385.0,-0.3218679642918615
476919,0.7973401217714396,744.0139567399,0.1054120751780502,105.72,0.01703541700551288,-465.689930547799,0.7676688281915242,399323.0,-0.331128376506737
462928,0.4682275203753688,382.39651160479906,0.0042826501588296775,-60.54,0.044674118708400185,-710.697345235001,0.8007582675436061,416499.0,-0.39823780869238823
316261,0.6947173922928644,1624.1600555642,0.11797852438911967,242.32,0.09197945970215735,-967.4276027302,0.9149588308500842,475778.0,-0.39849015323048226
72767,0.8638276890835754,1261.9438685007,0.14086806084053707,154.940000000001,0.015073842872320524,-892.401408758999,0.9819815133756391,510568.0,-0.42055672626755103
121902,0.6705496861053162,301.8611863113,0.06456750179982636,36.3399999999999,0.09591902949426775,-220.0963737202,1.0,519921.0,-0.4677162491000868
322712,0.6652695917817428,382.4736223077,0.1675769350048573,65.43,0.10327339956026443,-198.1160434552,,,
137606,0.46518453051843717,322.2093400295,0.040944065604041936,57.21999999999991,0.05174811133709571,-158.258377908,,,
145808,0.3788490265141837,318.5896729169,0.04391955152611322,58.3499999999999,0.09804979971280611,-148.2939615212,,,
164631,0.33770948539281687,-16.5334418865,0.059897089855789815,-48.84,0.09829603674517308,-184.634774226,,,
525104,0.32201298791532623,192.096368695,0.058045173830180236,15.93,0.03464982787958797,-170.2742917862,,,
337571,0.3076150001409384,220.3324937275,0.008532273253057705,48.27,0.09722990975116763,-68.871701497,,,
455989,0.29313665092726326,179.5454678171,0.01579722998417796,12.02,0.09314536645994523,-171.1535049968,,,
349678,0.27414122344452263,193.0806641379,0.06220756383557659,13.32,0.15904757032715133,-181.9971345942,,,
487855,0.25242196177347054,361.8623850149,0.0,101.3,0.09185815090765302,-25.2041120371998,,,
