bldg_id,emis_red_pred,actual_emiss_red,bill_red_pred,actual_bill_sav,burden_red_pred,actual_burd_red,elecsav_pred,actual_elec_save,total_score
241517,0.2522335721644938,0.2425483961207127,-0.4250559535568995,-0.4840358010009012,-0.6975106023272548,-0.2676837371768886,-0.5676347889429344,-0.4600418922407797,-0.3594919431656487
127781,0.5554764450718055,0.4113246480793964,-0.5702038260741957,-0.2259677088398184,-0.6317271320569515,-0.1964085229822974,-0.8715594599468515,-0.330115740895303,-0.3795034932515483
166489,0.2623907272212314,1.2221301061785368,-0.6416639883322974,-0.3023020962244786,-0.506868897384337,-0.2946778845244178,-0.6380437970157142,-0.7606173169952405,-0.3810464888777793
110426,-0.19074357984670512,0.1756994113711237,-0.5043270994118703,-0.3485478271239891,-0.4737245309979511,-0.2073272016436411,-0.41570246156031304,-0.3235709534208112,-0.3961244179542099
541811,0.5528585438080807,2.9183409028246428,-0.7136487985916453,0.0437619632016024,-0.7015025173231505,-0.2891939330886506,-0.8437980564630659,-1.2762011302635785,-0.4265227071424452
358461,-0.24414886558220722,-0.5537415670782562,-1.0871688265236976,-0.3517970459456113,0.24181947521763353,-0.0335517451291938,-0.6428434922413334,-0.1948567997557966,-0.4330854272824012
279785,0.21045919607810404,0.226747726998082,-0.635683356678138,-0.4163363239093166,-0.7317285865818431,-0.3738863469635517,-0.6005877412883432,-0.4025932021869041,-0.4393851221175551
226500,0.3973400929145414,0.1800032506277275,-0.7769354012425298,-0.5678923525068467,-0.8051056768187539,-0.4019935847101362,-0.5798688485635766,-0.4898570351801336,-0.4411424584275797
481219,0.5103646437062502,-0.1151285413576359,-0.9214379477030319,0.0074419281544414,-0.5787980257785423,-0.1874029284916188,-0.7839061241914068,-0.3589612856902889,-0.4434443634916827
298746,0.3616261694161413,0.678232420125032,-0.8379289926361825,0.3222600750767143,-0.8097898248411761,0.1666372319020822,-0.4936311652134745,-0.0375395008318886,-0.44493095331867294
415808,0.6560724460848941,0.4206396705445026,-0.8121503740133514,-0.3633250962853329,-1.015812174286165,-0.1880349070393656,-0.6823454845348843,-0.4469523172917962,-0.4635588966873767
419485,0.21822513822070408,-0.2083584667356752,-0.7639316925049634,-0.4083690613193144,-0.8646372367651773,-0.2313369807239199,-0.46596887382242713,-0.1936448020753345,-0.46907816621796594
276526,0.3352702474601079,-0.0039460272286634,-0.9506765348025196,-0.5428333087181816,-0.46576175568347533,-0.3703532673549161,-0.7973605244180193,-0.3907156249183804,-0.46963214186097657
279476,-0.2602272515599893,-0.4195355054446197,-0.682567661868564,-0.4506979256941315,-0.5766272585543268,-0.2563810504758009,-0.37007324856657287,-0.128439326866504,-0.4723738551373633
186125,0.3970261383350873,0.1937914763942611,-1.1101846472929227,-0.4993026784778334,-0.4353748070871119,-0.3346699686020655,-0.7592543633174317,-0.4447707214669649,-0.4769469198405948
145489,-0.36301567663052503,-0.2167967812040656,-0.6202756816363574,-0.5358897726062244,-0.5543298622519208,-0.3956293881097452,-0.3744954585596413,-0.285514226254319,-0.4780291697696112
424619,-0.2901761305498377,-1.1615990865285364,-1.063424065581649,-0.9193866132512544,0.06824063408081361,-0.8098467953710443,-0.6360951512319244,-0.1495280865065342,-0.48036367832064936
366707,0.1476902587056596,-0.540361807537467,-0.9083076506860779,-0.6458736042257546,-0.6004637232666111,-0.3710743367299004,-0.5947370485954849,-0.2241871436229654,-0.4889545409606285
11275,-0.033153066518800796,-0.0209222820741622,-0.892083925629819,-0.4651191160805045,-0.5444445634684991,-0.3603538093882127,-0.539876757283526,-0.3196925608433347,-0.5023895782251613
