bldg_id,emis_red_pred,actual_emiss_red,bill_red_pred,actual_bill_sav,elecsav_pred,actual_elec_save,actual_burd_red,zscored_income_rep,actual_income_rep,total_score
96423,0.5204800670338764,0.8388592727506079,-0.7832301641034453,-0.3355064419906318,-0.6763936424363896,-0.6125112004428409,-0.0864546570504052,-0.8355837046098645,-0.8359803738487326,-0.12448037170889795
471559,1.6999635263606803,1.6436473259631983,-0.1641732820352837,-0.2809818795730199,-0.7841215971982944,-0.9387809760230874,-0.2813947499523173,-0.16977993713859613,-0.169860535261882,-0.1255529615087277
59850,1.114195027978136,0.6221430335169585,-0.6461138934242745,-0.2660710808710605,-0.7666106672599726,-0.4624658876017038,-0.1497847198597445,-0.6571138695054454,-0.6574258153428622,-0.12731338193939673
145063,-0.009307366567115262,0.0005271760727617,-0.5550034708616449,-0.337642914640467,-0.5006664390975554,-0.2329135269222886,-0.2055519779121457,-0.6072760066358945,-0.6075642933868283,-0.1300152044772943
241517,0.33661349667234863,0.2425483961207127,-0.5805403563367957,-0.4840358010009012,-0.6206181130497586,-0.4600418922407797,-0.2676837371768886,-0.6406531700940269,-0.6409573016896499,-0.13849801579181967
511210,0.36852638527031306,-0.0159808370017645,-0.47070214943017097,-0.4454902736101641,-0.6561098465695561,-0.3073301845026266,-0.2588279099451762,-0.6027411485147055,-0.6030272824726761,-0.13890938543241368
65735,1.0102481846396616,1.2674399694633545,-0.3776562467829498,-0.7362731032218149,-0.7765144684829385,-1.1387605932992402,-0.4050088234717778,-0.4849639706771221,-0.4851941933203661,-0.13962302708266255
415808,0.6064004576892598,0.4206396705445026,-0.7694944063433912,-0.3633250962853329,-0.6349205952336342,-0.4469523172917962,-0.1880349070393656,-0.6879995196239628,-0.6883261275320458,-0.14082721770601714
254250,0.28237850795656677,0.8931653555926357,-0.6992267730507333,-0.1902708116488582,-0.640962044960231,-0.5262169655939801,-0.0678906650921841,-0.729580446517412,-0.729926793770017,-0.14911818784335878
424619,-0.4742168705201461,-1.1615990865285364,-1.117631109126024,-0.9193866132512544,-0.6190809602855399,-0.1495280865065342,-0.8098467953710443,-1.2215783703187841,-1.2221582793807952,-0.15210678189580015
110426,-0.1474097156854725,0.1756994113711237,-0.5410700632922358,-0.3485478271239891,-0.5495624111742718,-0.3235709534208112,-0.2073272016436411,-0.6174547501574916,-0.6177478689730324,-0.15754352364945567
190818,0.6173609715895629,0.4616357319818437,-0.5881636595720373,-0.2856999233414008,-0.7209639978990919,-0.4110771859501348,-0.1804787549945926,-0.6072760066358945,-0.6075642933868283,-0.1620994319243196
152450,0.17311407726751346,-0.2354965642703807,-0.5170051153757852,-0.4915134552753182,-0.5505937532042312,-0.2426095083659793,-0.3056978062758338,-0.4784389403151431,-0.4786660653886129,-0.16279543453555528
398957,-0.4853482422190693,0.4819992677237449,-1.061082100567673,-0.6111114138190964,-0.5851016704850429,-0.6619607058056722,-0.141443183071185,-1.055231874513222,-1.05573281537909,-0.17822235017549207
279476,-0.12695379508194501,-0.4195355054446197,-0.7731324983143202,-0.4506979256941315,-0.5102163929008527,-0.128439326866504,-0.2563810504758009,-0.6210400986218153,-0.6213349194780237,-0.18509640674485506
419485,0.11331164948764194,-0.2083584667356752,-0.8556442097411997,-0.4083690613193144,-0.558433637717787,-0.1936448020753345,-0.2313369807239199,-0.6343940024359702,-0.6346951626724616,-0.19285293135579953
387342,-0.4795849120088504,-0.3950275319000612,-0.8709494934551305,-0.5129672014673903,-0.5348731003298488,-0.1868576150647502,-0.2271503499637096,-0.8079263873246894,-0.8083099270506958,-0.1937197138264439
170615,1.3013513892009658,1.0957147906066234,-0.4776267159780555,-0.3655950984757816,-0.6384770853203725,-0.7538301299846561,-0.3227595671649996,-0.018625595842880486,-0.0186344378067504,-0.2151933596507994
327348,1.3085449029567713,0.5182431733152505,-0.6012970581457968,-0.3232662341009655,-0.6781605846688281,-0.4590722940964101,-0.2996382997829122,-0.1251681754204325,-0.1252275953978693,-0.22311870257488373
127781,0.5616593890689889,0.4113246480793964,-0.5751048732858499,-0.2259677088398184,-0.7966338092389716,-0.330115740895303,-0.1964085229822974,-0.48241168871946793,-0.4826406997405418,-0.2327850528300194
283419,0.3211532072149896,0.737758900583868,-0.5999155451290192,0.503815740465651,-0.6384700353326542,-0.5090065985314267,0.0284131396221107,-0.3550862417724462,-0.3552548087137105,-0.23672992990563274
358461,-0.44766267185592795,-0.5537415670782562,-1.0455654705664807,-0.3517970459456113,-0.6388377220033382,-0.1948567997557966,-0.0335517451291938,-0.9086123913386956,-0.9090437288381108,-0.23683073269861554
441414,-0.444714477381554,-0.9319812921159412,-0.877490531702171,-0.8450106591289416,-0.41931972211468593,-0.1980079937249969,-0.4496732147784627,-0.4933652321210671,-0.4935994430206212,-0.23968787328814387
476309,-0.5673953787922305,-0.1804233619312275,-0.7341883866003569,-0.1481644965083995,-0.4377335507884604,0.0039108198398956,-0.1741857647990727,-0.45340226968291647,-0.45361750931986,-0.24264995460980368
60951,-0.38346964175533976,0.5907807974526211,-0.6857001133716174,-0.6389300681137975,-0.5466309815626634,-0.7300749754476096,-0.363803996890536,-0.4976874000791184,-0.4979236628031213,-0.24483315945118736
377505,1.7439551715280737,1.8820720507064397,-0.279589227881668,0.0173676240067929,-0.7906477308706927,-0.8144300140077321,-0.250939387549619,0.16735675966665775,0.1674362074564006,-0.24798844867180064
304648,-0.5005702999579251,-0.7922758803210862,-0.9670108727096798,-0.7629345014978565,-0.35323110514592077,-0.1967959960445349,-0.4200848811517353,-0.3488954388096838,-0.3490610668459818,-0.28008301495319166
